id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.2514/6.1994-4296,A multidisciplinary design optimization approach to sizing stopped rotor configurations utilizing reaction drive and circulation control,1994,https://doi.org/10.2514/6.1994-4296,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 25, ""source_id"": ""doi:10.2514/6.1994-4296""}]"
doi:10.2514/6.1998-3249,Aerodynamic design of a wave rotor to high pressure turbine transition duct,1998,https://doi.org/10.2514/6.1998-3249,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 7, ""source_id"": ""doi:10.2514/6.1998-3249""}]"
doi:10.2514/6.2012-2120,Rotor Inflow Noise Caused by a Boundary Layer: Inflow Measurements and Noise Predictions,2012,https://doi.org/10.2514/6.2012-2120,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 45, ""source_id"": ""doi:10.2514/6.2012-2120""}]"
doi:10.2514/6.2015-1030,Effect of Duct-Rotor Aerodynamic Interactions on Blade Design for Hover and Axial Flight,2015,https://doi.org/10.2514/6.2015-1030,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 6, ""source_id"": ""doi:10.2514/6.2015-1030""}]"
doi:10.25144/22726,NOISE REDUCTION BY AIRINLET IN THE PROPELLER DUCT,2024,https://doi.org/10.25144/22726,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 9, ""source_id"": ""doi:10.25144/22726""}]"
doi:10.29008/etc2017-100,Effects of hub endwall geometry and rotor leading edge shape on performance of supersonic axial impulse turbine. Part I,2017,https://doi.org/10.29008/etc2017-100,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 48, ""source_id"": ""doi:10.29008/etc2017-100""}]"
doi:10.31651/2076-5886-2022-1-4-18,NUMERICAL METHODS FOR THE INVESTIGATION OF THE AERODYNAMIC NOISE OF A HELICOPTER ROTOR,2022,https://doi.org/10.31651/2076-5886-2022-1-4-18,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 36, ""source_id"": ""doi:10.31651/2076-5886-2022-1-4-18""}]"
doi:10.33863/cmea.v6i1.2628,Pengaruh Penambahan Becker Mewis Duct pada Perfoma Propeller B-series,2024,https://doi.org/10.33863/cmea.v6i1.2628,"Pollution due to sea transportation is a problem that requires consistent handling.
Recent years of research in the field of shipping have focused on reducing exhaust emissions by
increasing fuel efficiency and decarbonization. Decarbonization in the shipping industry can be
achieved by using energy saving devices to reduce fuel consumption. The Energy Saving Device
commonly used in the shipping world is the Becker-Mewis duct (BMD). This study used a
variation of the NACA profile on the Becker-Mewis duct fin. The CFD (Computational Fluid
Dynamics) method is used to analyze the thrust coefficient and torque coefficient. Becker-Mewis
duct was added to increase thrust and torque values. From the results of the analysis that has
been carried out without variations from NACA, the thrust coefficient is 0.1526, the torque
coefficient is 0.0162 and the efficiency is 0.5261. With the NACA 4412 variation, it has a thrust
coefficient of 0.2579, a torque coefficient of 0.0252 and an efficiency of 0.5728. The NACA 4415
variation has a thrust coefficient of 0.2663, a torque coefficient of 0.0260 and an efficiency of
0.5743. With increased efficiency, the addition of Becker-Mewis duct can increase the
performance of the propeller",1,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 20, ""source_id"": ""doi:10.33863/cmea.v6i1.2628""}]"
doi:10.3390/aerospace11010017,An Unsteady Reynolds–Averaged Navier–Stokes–Large Eddy Simulation Study of Propeller–Airframe Interaction in Distributed Electric Propulsion,2023,https://doi.org/10.3390/aerospace11010017,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 42, ""source_id"": ""doi:10.3390/aerospace11010017""}]"
doi:10.3390/app10175998,Dynamic Analysis of Cavitation Tip Vortex of Pump-Jet Propeller Based on DES,2020,https://doi.org/10.3390/app10175998,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 23, ""source_id"": ""doi:10.3390/app10175998""}]"
doi:10.3390/electronics8121428,Research on the Control Algorithm of Coaxial Rotor Aircraft based on Sliding Mode and PID,2019,https://doi.org/10.3390/electronics8121428,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 21, ""source_id"": ""doi:10.3390/electronics8121428""}]"
doi:10.3390/en81010736,Rotor Design for Diffuser Augmented Wind Turbines,2015,https://doi.org/10.3390/en81010736,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 30, ""source_id"": ""doi:10.3390/en81010736""}]"
doi:10.3390/jmse11091674,Influence of Load Conditions on the Propeller Wake Evolution,2023,https://doi.org/10.3390/jmse11091674,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 26, ""source_id"": ""doi:10.3390/jmse11091674""}]"
doi:10.3390/s19071482,Identification of Vibration Events in Rotating Blades Using a Fiber Optical Tip Timing Sensor,2019,https://doi.org/10.3390/s19071482,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 7, ""source_id"": ""doi:10.3390/s19071482""}]"
doi:10.3390/s19102244,Performance Comparison of Three Fibre-Based Reflective Optical Sensors for Aero Engine Monitorization,2019,https://doi.org/10.3390/s19102244,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 19, ""source_id"": ""doi:10.3390/s19102244""}]"
doi:10.3390/s24227115,Aerodynamic Analysis of Rotor Spacing and Attitude Transition in Tilt-Powered Coaxial Rotor UAV,2024,https://doi.org/10.3390/s24227115,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 24, ""source_id"": ""doi:10.3390/s24227115""}]"
doi:10.3390/vibration7010013,"Micro-Vibration Analysis, Suppression, and Isolation of Spacecraft Flywheel Rotor Systems: A Review",2024,https://doi.org/10.3390/vibration7010013,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 48, ""source_id"": ""doi:10.3390/vibration7010013""}]"
doi:10.34759/vst-2020-1-7-18,Fuselage and duct interference effect on maximum thrust of the air pushing propeller-duct thruster,2020,https://doi.org/10.34759/vst-2020-1-7-18,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 36, ""source_id"": ""doi:10.34759/vst-2020-1-7-18""}]"
doi:10.47176/jafm.15.01.32753,Influence of Blade Lean on Performance and Shock Wave/Tip Leakage Flow Interaction in a Transonic Compressor Rotor,2021,https://doi.org/10.47176/jafm.15.01.32753,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 39, ""source_id"": ""doi:10.47176/jafm.15.01.32753""}]"
doi:10.47176/jafm.18.2.2813,Numerical Investigation on the Cavitating Flow and the Cavitation-induced Noise in the Pump-jet Propeller,2024,https://doi.org/10.47176/jafm.18.2.2813,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 40, ""source_id"": ""doi:10.47176/jafm.18.2.2813""}]"
doi:10.47191/etj/v11i05.22,Analysis and Optimization of Rotor-Rotor-Structure Aerodynamic Interactions of a Quadcopter Drone using High-Fidelity CFD and Artificial Intelligence: Application to Precision Agriculture,2026,https://doi.org/10.47191/etj/v11i05.22,"This article proposes a method for analyzing and optimizing complex aerodynamic interactions within a precision agriculture quadcopter. The objective is to reduce thrust losses and instabilities generated by rotor-rotor-structure interference and wake effects disrupting liquid distribution. The study combines high-fidelity computational fluid dynamics (CFD) with artificial intelligence. Unsteady URANS simulations generated a 35,000-point database capturing turbulent kinetic energy. This dataset trained a Deep Learning surrogate model approximating Navier-Stokes equations with an exceptional correlation coefficient. Crucially, a  acceleration factor reduces diagnostic time from 3600 seconds to 0.4 milliseconds per configuration. This performance enabled a genetic algorithm to explore the Pareto front, proving that optimizing rotor spacing and using NACA arm airfoils reduces interference by 22% and improves energy efficiency by 14.8%. The analysis incorporates frequency-field spectroscopy (FFT), identifying vibrational peaks within 0.1 Hz, while flight robustness is validated by the Lyapunov stability criterion against liquid sloshing. This optimization minimizes droplet drift, keeping the coefficient of variation below 10%. This AI-CFD coupling transforms the drone into a proactive digital twin capable of real-time trajectory adjustments, ensuring optimal crop coverage and a minimized environmental footprint.",1,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 35, ""source_id"": ""doi:10.47191/etj/v11i05.22""}]"
doi:10.70675/070e9585z83a7z4b73z8fb2z5b5084771fc7,Experimental study of the rotor-rotor aerodynamic interaction of a counter-rotating centrifugal compressor,,https://doi.org/10.70675/070e9585z83a7z4b73z8fb2z5b5084771fc7,"Étude expérimentale de l'interaction aérodynamique rotor-rotor pour un compresseur centrifuge contrarotatif
                L’objectif de la thèse est d’étudier d’une part l’effet du système contrarotatif surles performances du compresseur centrifuge et d’autre part l’influence de le système sur lazone de pompage lorsque le débit massique est très faible. Le mono rotor du compresseurcentrifuge conventionnel est remplacé par deux rotors qui tournent en sens inverse et ayantla même taille. Les autres composants du compresseur sont préservés. L’étude expérimentalemontre que l’utilisation d’un système contrarotatif améliore non seulement les performancesdu compresseur à des vitesses de rotation inférieures à la vitesse de conception, mais diminueaussi la zone de pompage. Le compresseur fonctionnant en mode contrarotatif offre unmeilleur taux de compression ainsi qu’un meilleur rendement que le compresseur conventionnel.Pour améliorer la zone de pompage, un mode de co-rotation est adopté pour permettreau compresseur de fonctionner à un débit inférieur à celui du compresseur de référence. Lalimite du pompage est alors repoussée jusqu’à 24%-28% de la plage de fonctionnement ducompresseur, vers les débits plus faibles. Le point limite est atteint lorsque la vitesse derotation du rotor en amont est comprise entre 48% et 64% de celle du rotor en aval. Lesrésultats de cette étude jouent un rôle important dans le développement d’une nouvellegénération de compresseur centrifuge pouvant fo",1,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 15, ""source_id"": ""doi:10.70675/070e9585z83a7z4b73z8fb2z5b5084771fc7""}]"
doi:10.70675/4799347dz49d5z4c8fzb611zb9dcd99dcd7d,Aerodynamic simulations of helicopter main-rotor blade tips,,https://doi.org/10.70675/4799347dz49d5z4c8fzb611zb9dcd99dcd7d,"Simulation aérodynamique d'extrémités de pales de rotors sustentateurs d'hélicoptère
                L’aérodynamique de l’hélicoptère est fortement impactée par les tourbillons générés aux extrémités de pales. La complexité des phénomènes en jeux et l’insuffisance de données expérimentales locales font du design d’extrémité un véritable défi. Cette étude propose une nouvelle approche dédiée à l’étude des extrémités en vol stationnaire. Une méthode numérique rapide et précise est mise au point afin d’étudier une extrémité de pale en rotation comme une extrémité d’aile fixe. Chaque étape de la construction de la méthode est validée par des comparaisons détaillées avec des données expérimentales publiées. Le code CFD elsA est dans un premier temps utilisé pour mettre en place une méthode de calcul basée sur la résolution des équations Reynolds-Averaged Navier-Stokes en stationnaire. La convergence de la solution et l’indépendance au maillage et aux paramètres numériques sont étudiées en détail en deux, puis en trois dimensions. La précision importante de la solution numérique permet d’analyser finement la physique de l’enroulement tourbillonnaire en extrémité. Des géométries tronquée et arrondie sont étudiées en détail, et révèlent la présence de systèmes tourbillonnaires complexes. Puis la nouvelle méthode d’adaptation pale en rotation / aile fixe est présentée. Une méthode de calcul hybride est mise au point entre le code de mécanique du vol HOST et le code elsA. En repère fix",1,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 21, ""source_id"": ""doi:10.70675/4799347dz49d5z4c8fzb611zb9dcd99dcd7d""}]"
https://openalex.org/w123476440,Rotorcraft convertible engine study,1982,https://openalex.org/W123476440,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 45, ""source_id"": ""https://openalex.org/W123476440""}]"
https://openalex.org/w2290685123,Measurements of rotor stalling in a matched and a mismatched multistage compressor,1995,https://openalex.org/W2290685123,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 31, ""source_id"": ""https://openalex.org/W2290685123""}]"
https://openalex.org/w2584888289,Modelling and control of a twin rotor MIMO system.,2001,https://openalex.org/W2584888289,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 10, ""source_id"": ""https://openalex.org/W2584888289""}]"
https://openalex.org/w261879843,NDARC NASA Design and Analysis of Rotorcraft,2013,https://openalex.org/W261879843,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 29, ""source_id"": ""https://openalex.org/W261879843""}]"
https://openalex.org/w288541222,The History of the XV-15 Tilt Rotor Research Aircraft: From Concept to Flight,2000,https://openalex.org/W288541222,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 1, ""source_id"": ""https://openalex.org/W288541222""}]"
https://openalex.org/w850317772,Integration of Rotor Aerodynamic Optimization with the Conceptual Design of a Large Civil Tiltrotor,2010,https://openalex.org/W850317772,,1,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 44, ""source_id"": ""https://openalex.org/W850317772""}]"
doi:10.1001/jama.1952.02930300087047,Handbook of Basic Microtechnique,1952,https://doi.org/10.1001/jama.1952.02930300087047,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 25, ""source_id"": ""doi:10.1001/jama.1952.02930300087047""}]"
doi:10.1002/14651858.cd011549,Endoscopic ultrasound versus magnetic resonance cholangiopancreatography for common bile duct stones,2015,https://doi.org/10.1002/14651858.cd011549,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 1, ""source_id"": ""doi:10.1002/14651858.cd011549""}]"
doi:10.1002/jum.15517,Ultrasound‐Guided Breast Biopsies,2020,https://doi.org/10.1002/jum.15517,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 21, ""source_id"": ""doi:10.1002/jum.15517""}]"
doi:10.1007/978-1-4899-1627-3_2,Feline Oncoretroviruses,1993,https://doi.org/10.1007/978-1-4899-1627-3_2,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 47, ""source_id"": ""doi:10.1007/978-1-4899-1627-3_2""}]"
doi:10.1007/s00231-019-02803-x,Assessment of the naphthalene sublimation technique for determination of convective heat transfer in fundamental and industrial applications,2019,https://doi.org/10.1007/s00231-019-02803-x,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 38, ""source_id"": ""doi:10.1007/s00231-019-02803-x""}]"
doi:10.1007/s12016-021-08859-0,Current Perspectives on Severe Drug Eruption,2021,https://doi.org/10.1007/s12016-021-08859-0,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 33, ""source_id"": ""doi:10.1007/s12016-021-08859-0""}]"
doi:10.1007/s40313-021-00740-x,"Aircraft Hybrid-Electric Propulsion: Development Trends, Challenges and Opportunities",2021,https://doi.org/10.1007/s40313-021-00740-x,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 38, ""source_id"": ""doi:10.1007/s40313-021-00740-x""}]"
doi:10.1016/j.apacoust.2021.108488,Combined acoustic and aerodynamic investigation of the effect of inlet geometry on tip leakage flow noise of free-inlet free-exhaust low-speed axial flow fans,2021,https://doi.org/10.1016/j.apacoust.2021.108488,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 46, ""source_id"": ""doi:10.1016/j.apacoust.2021.108488""}]"
doi:10.1016/j.apm.2020.08.074,Numerical simulation of the performance of a centrifugal pump with a semi-open impeller under normal and cavitating conditions,2020,https://doi.org/10.1016/j.apm.2020.08.074,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 32, ""source_id"": ""doi:10.1016/j.apm.2020.08.074""}]"
doi:10.1016/j.ast.2023.108307,High-fidelity aerodynamic and acoustic design and analysis of a heavy-lift eVTOL,2023,https://doi.org/10.1016/j.ast.2023.108307,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 35, ""source_id"": ""doi:10.1016/j.ast.2023.108307""}]"
doi:10.1016/j.ast.2024.109011,Numerical simulation of distributed propulsion systems using CFD,2024,https://doi.org/10.1016/j.ast.2024.109011,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 16, ""source_id"": ""doi:10.1016/j.ast.2024.109011""}]"
doi:10.1016/j.biosystemseng.2019.11.016,Optimisation of a multi-duct cleaning device for rice combine harvesters utilising CFD and experiments,2019,https://doi.org/10.1016/j.biosystemseng.2019.11.016,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 3, ""source_id"": ""doi:10.1016/j.biosystemseng.2019.11.016""}]"
doi:10.1016/j.cja.2017.02.019,Investigation of high-speed abrasion behavior of an abradable seal rubber in aero-engine fan application,2017,https://doi.org/10.1016/j.cja.2017.02.019,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 40, ""source_id"": ""doi:10.1016/j.cja.2017.02.019""}]"
doi:10.1016/j.cja.2022.04.011,Non-synchronous blade vibration analysis of a transonic fan,2022,https://doi.org/10.1016/j.cja.2022.04.011,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 3, ""source_id"": ""doi:10.1016/j.cja.2022.04.011""}]"
doi:10.1016/j.energy.2014.03.021,INVELOX: Description of a new concept in wind power and its performance evaluation,2014,https://doi.org/10.1016/j.energy.2014.03.021,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 29, ""source_id"": ""doi:10.1016/j.energy.2014.03.021""}]"
doi:10.1016/j.energy.2024.131062,Experimental reconstruction of the local flow field in a Wells turbine using a three-dimensional pressure probe,2024,https://doi.org/10.1016/j.energy.2024.131062,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 39, ""source_id"": ""doi:10.1016/j.energy.2024.131062""}]"
doi:10.1016/j.ijheatfluidflow.2014.06.006,Methodology for experimental validation of a CFD model for predicting noise generation in centrifugal compressors,2014,https://doi.org/10.1016/j.ijheatfluidflow.2014.06.006,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 18, ""source_id"": ""doi:10.1016/j.ijheatfluidflow.2014.06.006""}]"
doi:10.1016/j.ijnaoe.2015.10.001,CFD prediction and simulation of a pumpjet propulsor,2016,https://doi.org/10.1016/j.ijnaoe.2015.10.001,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 41, ""source_id"": ""doi:10.1016/j.ijnaoe.2015.10.001""}]"
doi:10.1016/j.ijnaoe.2019.10.001,Numerical analysis of unsteady hydrodynamic performance of pump-jet propulsor in oblique flow,2019,https://doi.org/10.1016/j.ijnaoe.2019.10.001,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 50, ""source_id"": ""doi:10.1016/j.ijnaoe.2019.10.001""}]"
doi:10.1016/j.jsv.2019.01.005,Large Eddy Simulation of a scale-model turbofan for fan noise source diagnostic,2019,https://doi.org/10.1016/j.jsv.2019.01.005,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 13, ""source_id"": ""doi:10.1016/j.jsv.2019.01.005""}]"
doi:10.1016/j.jweia.2013.01.010,Small-scale wind energy portable turbine (SWEPT),2013,https://doi.org/10.1016/j.jweia.2013.01.010,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 50, ""source_id"": ""doi:10.1016/j.jweia.2013.01.010""}]"
doi:10.1016/j.rser.2015.12.189,"Hydrokinetic energy conversion: Technology, research, and outlook",2016,https://doi.org/10.1016/j.rser.2015.12.189,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 36, ""source_id"": ""doi:10.1016/j.rser.2015.12.189""}]"
doi:10.1016/j.rser.2019.109270,Future emerging technologies in the wind power sector: A European perspective,2019,https://doi.org/10.1016/j.rser.2019.109270,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 14, ""source_id"": ""doi:10.1016/j.rser.2019.109270""}]"
doi:10.1016/j.semcdb.2020.07.013,Primary cilia biogenesis and associated retinal ciliopathies,2020,https://doi.org/10.1016/j.semcdb.2020.07.013,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 16, ""source_id"": ""doi:10.1016/j.semcdb.2020.07.013""}]"
doi:10.1016/j.wear.2018.05.010,"Slurry erosion of steel – Review of tests, mechanisms and materials",2018,https://doi.org/10.1016/j.wear.2018.05.010,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 48, ""source_id"": ""doi:10.1016/j.wear.2018.05.010""}]"
doi:10.1016/s1000-9361(11)60081-2,A Model to Predict Stall Inception of Transonic Axial Flow Fan/Compressors,2011,https://doi.org/10.1016/s1000-9361(11)60081-2,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 26, ""source_id"": ""doi:10.1016/s1000-9361(11)60081-2""}]"
doi:10.1021/acsbiomaterials.4c02264,Stimuli-Responsive Self-Healing Ionic Gels: A Promising Approach for Dermal and Tissue Engineering Applications,2025,https://doi.org/10.1021/acsbiomaterials.4c02264,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 43, ""source_id"": ""doi:10.1021/acsbiomaterials.4c02264""}]"
doi:10.1049/smt2.12071,A non‐contact gap measurement method for narrow and irregular targets using inductive planar sensors with simple calibration,2021,https://doi.org/10.1049/smt2.12071,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 26, ""source_id"": ""doi:10.1049/smt2.12071""}]"
doi:10.1051/aacus/2020021,Computational aeroacoustics of the EAA benchmark case of an axial fan,2020,https://doi.org/10.1051/aacus/2020021,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 28, ""source_id"": ""doi:10.1051/aacus/2020021""}]"
doi:10.1051/aacus/2023060,Numerical flow noise simulation of an axial fan with a Lattice-Boltzmann solver,2023,https://doi.org/10.1051/aacus/2023060,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 49, ""source_id"": ""doi:10.1051/aacus/2023060""}]"
doi:10.1088/1538-3873/ab1d78,Binospec: A Wide-field Imaging Spectrograph for the MMT,2019,https://doi.org/10.1088/1538-3873/ab1d78,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 32, ""source_id"": ""doi:10.1088/1538-3873/ab1d78""}]"
doi:10.1101/gad.263145.115,"Origins, genetic landscape, and emerging therapies of small cell lung cancer",2015,https://doi.org/10.1101/gad.263145.115,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 14, ""source_id"": ""doi:10.1101/gad.263145.115""}]"
doi:10.1109/aero.2005.1559651,Eddy current sensor signal processing for stall detection,2005,https://doi.org/10.1109/aero.2005.1559651,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 20, ""source_id"": ""doi:10.1109/aero.2005.1559651""}]"
doi:10.1109/jsen.2022.3177177,Real-Time Wireless Pressure Sensing System for Stall and Loading Measurements in the Rotating Frame of Reference for a Low Speed Compressor,2022,https://doi.org/10.1109/jsen.2022.3177177,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 35, ""source_id"": ""doi:10.1109/jsen.2022.3177177""}]"
doi:10.1109/tro.2021.3084395,"Past, Present, and Future of Aerial Robotic Manipulators",2021,https://doi.org/10.1109/tro.2021.3084395,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 13, ""source_id"": ""doi:10.1109/tro.2021.3084395""}]"
doi:10.1111/joa.12344,The development of the mammalian outer and middle ear,2015,https://doi.org/10.1111/joa.12344,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 7, ""source_id"": ""doi:10.1111/joa.12344""}]"
doi:10.1115/1.4043644,Stall Inception in a Boundary Layer Ingesting Fan,2019,https://doi.org/10.1115/1.4043644,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 11, ""source_id"": ""doi:10.1115/1.4043644""}]"
